날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-04-22,08:30,306105600,105980,하시에,HACIE,전체,전체,자켓,40,(3차 리오더) VOLUME FIT HIGH NECK WINDBREAKER JACKET [IVORY][BLACK],[한정특가],,[한정특가],189000,151200,133056,133056,30%,https://m.wconcept.co.kr/Product/306105600,https://product-image.wconcept.co.kr/productimg/image/img1/00/306105600_JG33179.jpg,,"쿠폰,단독",Y,63,1750,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 52420, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d63bnov3ksl3u9aeqajg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/52420'}"
2026-04-22,08:30,308102377,105980,하시에,HACIE,전체,전체,자켓,61,"[지인,유니 PICK] (1차 리오더) CORDUROY COLLAR VINTAGE WASHED SAFARI JACKET [TAN BEIGE][CHARCOAL]",[한정특가],,[한정특가],199000,169150,148852,148852,25%,https://m.wconcept.co.kr/Product/308102377,https://product-image.wconcept.co.kr/productimg/image/img1/77/308102377_OG16504.jpg,,"쿠폰,단독",N,43,3493,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 56939, 'profileSeqNo': 4863, 'vid': 'v0019cg00000d72umtf3ksl2smj7eif0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/56939'}"
2026-04-22,08:30,302768208,105980,하시에,HACIE,전체,전체,맥시,113,[단독](18차 리오더) AVEC HACIE COTTON LONG DRESS [IVORY][CHARCOAL],[한정특가],,[한정특가],94000,75200,66176,66176,30%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_MK45677.jpg,,"쿠폰,단독",Y,1123,14463,4.9,01,15,2025-09-15T10:00:00,2025-09-16T10:00:00,
2026-04-22,08:30,306105600,105980,하시에,HACIE,의류,전체,자켓,24,(3차 리오더) VOLUME FIT HIGH NECK WINDBREAKER JACKET [IVORY][BLACK],[한정특가],,[한정특가],189000,151200,133056,133056,30%,https://m.wconcept.co.kr/Product/306105600,https://product-image.wconcept.co.kr/productimg/image/img1/00/306105600_JG33179.jpg,,"쿠폰,단독",Y,63,1750,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 52420, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d63bnov3ksl3u9aeqajg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/52420'}"
2026-04-22,08:30,308102377,105980,하시에,HACIE,의류,전체,자켓,42,"[지인,유니 PICK] (1차 리오더) CORDUROY COLLAR VINTAGE WASHED SAFARI JACKET [TAN BEIGE][CHARCOAL]",[한정특가],,[한정특가],199000,169150,148852,148852,25%,https://m.wconcept.co.kr/Product/308102377,https://product-image.wconcept.co.kr/productimg/image/img1/77/308102377_OG16504.jpg,,"쿠폰,단독",N,43,3493,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 56939, 'profileSeqNo': 4863, 'vid': 'v0019cg00000d72umtf3ksl2smj7eif0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/56939'}"
2026-04-22,08:30,302768208,105980,하시에,HACIE,의류,전체,맥시,77,[단독](18차 리오더) AVEC HACIE COTTON LONG DRESS [IVORY][CHARCOAL],[한정특가],,[한정특가],94000,75200,66176,66176,30%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_MK45677.jpg,,"쿠폰,단독",Y,1123,14463,4.9,01,15,2025-09-15T10:00:00,2025-09-16T10:00:00,
2026-04-22,08:30,306105653,105980,하시에,HACIE,의류,전체,패딩,137,(1차 리오더) COLLARLESS QUILTED PADDING JACKET [CREAM][BLACK],[한정특가],,[한정특가],182000,109200,96096,96096,47%,https://m.wconcept.co.kr/Product/306105653,https://product-image.wconcept.co.kr/productimg/image/img1/53/306105653_IG46339.jpg,,"쿠폰,단독",Y,114,1758,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,
2026-04-22,08:30,306105600,105980,하시에,HACIE,의류,아우터,자켓,5,(3차 리오더) VOLUME FIT HIGH NECK WINDBREAKER JACKET [IVORY][BLACK],[한정특가],,[한정특가],189000,151200,133056,133056,30%,https://m.wconcept.co.kr/Product/306105600,https://product-image.wconcept.co.kr/productimg/image/img1/00/306105600_JG33179.jpg,,"쿠폰,단독",Y,63,1750,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 52420, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d63bnov3ksl3u9aeqajg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/52420'}"
2026-04-22,08:30,308102377,105980,하시에,HACIE,의류,아우터,자켓,10,"[지인,유니 PICK] (1차 리오더) CORDUROY COLLAR VINTAGE WASHED SAFARI JACKET [TAN BEIGE][CHARCOAL]",[한정특가],,[한정특가],199000,169150,148852,148852,25%,https://m.wconcept.co.kr/Product/308102377,https://product-image.wconcept.co.kr/productimg/image/img1/77/308102377_OG16504.jpg,,"쿠폰,단독",N,43,3493,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 56939, 'profileSeqNo': 4863, 'vid': 'v0019cg00000d72umtf3ksl2smj7eif0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/56939'}"
2026-04-22,08:30,306105653,105980,하시에,HACIE,의류,아우터,패딩,29,(1차 리오더) COLLARLESS QUILTED PADDING JACKET [CREAM][BLACK],[한정특가],,[한정특가],182000,109200,96096,96096,47%,https://m.wconcept.co.kr/Product/306105653,https://product-image.wconcept.co.kr/productimg/image/img1/53/306105653_IG46339.jpg,,"쿠폰,단독",Y,114,1758,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,
