날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-12-08,08:21,306157278,105980,하시에,HACIE,전체,전체,패딩,34,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[단독특가],,[단독특가],398000,139300,113808,113808,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GN20259.jpg,홀리데이,"쿠폰,단독",Y,215,6635,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-08,08:21,307731244,105980,하시에,HACIE,전체,전체,패딩,176,[혜원 PICK] HIGH NECK BELTED GOOSE DOWN LONG COAT [LIGHT KHAKI][DARK GREY],[한정특가],,[한정특가],389000,233400,190688,190688,51%,https://m.wconcept.co.kr/Product/307731244,https://product-image.wconcept.co.kr/productimg/image/img1/44/307731244_HO40889.jpg,홀리데이,"쿠폰,단독",Y,16,540,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-08,08:21,306157278,105980,하시에,HACIE,의류,전체,패딩,29,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[단독특가],,[단독특가],398000,139300,113808,113808,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GN20259.jpg,홀리데이,"쿠폰,단독",Y,215,6635,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-08,08:21,307731244,105980,하시에,HACIE,의류,전체,패딩,136,[혜원 PICK] HIGH NECK BELTED GOOSE DOWN LONG COAT [LIGHT KHAKI][DARK GREY],[한정특가],,[한정특가],389000,233400,190688,190688,51%,https://m.wconcept.co.kr/Product/307731244,https://product-image.wconcept.co.kr/productimg/image/img1/44/307731244_HO40889.jpg,홀리데이,"쿠폰,단독",Y,16,540,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-08,08:21,306157316,105980,하시에,HACIE,의류,전체,패딩,170,FOX FUR BELTED GOOSE DOWN JACKET [IVORY][BLACK],[단독특가],,[단독특가],398000,278600,227616,227616,43%,https://m.wconcept.co.kr/Product/306157316,https://product-image.wconcept.co.kr/productimg/image/img1/16/306157316_GG75587.jpg,홀리데이,"쿠폰,단독",Y,72,4552,4.7,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-08,08:21,306157278,105980,하시에,HACIE,의류,아우터,패딩,18,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[단독특가],,[단독특가],398000,139300,113808,113808,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GN20259.jpg,홀리데이,"쿠폰,단독",Y,215,6635,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-08,08:21,307731244,105980,하시에,HACIE,의류,아우터,패딩,76,[혜원 PICK] HIGH NECK BELTED GOOSE DOWN LONG COAT [LIGHT KHAKI][DARK GREY],[한정특가],,[한정특가],389000,233400,190688,190688,51%,https://m.wconcept.co.kr/Product/307731244,https://product-image.wconcept.co.kr/productimg/image/img1/44/307731244_HO40889.jpg,홀리데이,"쿠폰,단독",Y,16,540,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-08,08:21,306157316,105980,하시에,HACIE,의류,아우터,패딩,98,FOX FUR BELTED GOOSE DOWN JACKET [IVORY][BLACK],[단독특가],,[단독특가],398000,278600,227616,227616,43%,https://m.wconcept.co.kr/Product/306157316,https://product-image.wconcept.co.kr/productimg/image/img1/16/306157316_GG75587.jpg,홀리데이,"쿠폰,단독",Y,72,4552,4.7,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-08,08:21,303596724,105980,하시에,HACIE,의류,아우터,패딩,125,FOX FUR GOOSE DOWN PONCHO [IVORY][BLACK],[단독특가],,[단독특가],415000,166000,135622,135622,67%,https://m.wconcept.co.kr/Product/303596724,https://product-image.wconcept.co.kr/productimg/image/img1/24/303596724_GO91087.jpg,홀리데이,"쿠폰,단독",Y,92,2958,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-08,08:21,306157288,105980,하시에,HACIE,의류,아우터,패딩,179,LIGHT WEIGHT HOODED GOOSE DOWN COAT [BLACK],[한정특가],,[한정특가],315000,252000,205884,205884,35%,https://m.wconcept.co.kr/Product/306157288,https://product-image.wconcept.co.kr/productimg/image/img1/88/306157288_JG11232.jpg,홀리데이,"쿠폰,단독",N,45,4072,4.9,01,17,2025-11-07T10:00:00,2025-11-10T10:00:00,
