날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-04-12,08:27,308102373,105980,하시에,HACIE,의류,아우터,점퍼,123,"[경은,지인 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS]",[20%쿠폰],,[20%쿠폰],199000,169150,128554,128554,35%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GH14269.jpg,랜쇼페,"쿠폰,단독",Y,25,1670,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-04-12,08:27,308102378,105980,하시에,HACIE,의류,아우터,자켓,143,"[지인,유니 PICK](1차 리오더) OVER-FIT ALICE TWEED JACKET [IVORY][BLACK]",[20%쿠폰],,[20%쿠폰],239000,215100,163476,163476,32%,https://m.wconcept.co.kr/Product/308102378,https://product-image.wconcept.co.kr/productimg/image/img1/78/308102378_NH23358.jpg,랜쇼페,"쿠폰,단독",Y,12,997,5.0,01,15,2026-03-23T10:00:00,2026-03-24T10:00:00,
2026-04-12,08:27,306105600,105980,하시에,HACIE,의류,아우터,자켓,153,(3차 리오더) VOLUME FIT HIGH NECK WINDBREAKER JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],189000,160650,122094,122094,35%,https://m.wconcept.co.kr/Product/306105600,https://product-image.wconcept.co.kr/productimg/image/img1/00/306105600_GG18684.jpg,랜쇼페,"쿠폰,단독",Y,60,1547,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 52420, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d63bnov3ksl3u9aeqajg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/52420'}"
2026-04-12,08:27,302768208,105980,하시에,HACIE,의류,원피스,맥시,47,[단독](18차 리오더) AVEC HACIE COTTON LONG DRESS [IVORY][CHARCOAL],[20%쿠폰],,[20%쿠폰],94000,79900,60724,60724,35%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_MK45677.jpg,랜쇼페,"쿠폰,단독",Y,1117,14418,4.9,01,15,2025-09-15T10:00:00,2025-09-16T10:00:00,
2026-04-12,08:27,301482915,105980,하시에,HACIE,의류,셔츠,셔츠,141,[지인 PICK](21차 리오더) LAYERED CUFFS SHIRTS [6COLORS],[4월 펀딩],,[4월 펀딩],125000,93750,71250,71250,43%,https://m.wconcept.co.kr/Product/301482915,https://product-image.wconcept.co.kr/productimg/image/img1/15/301482915_ML12210.jpg,랜쇼페,"쿠폰,단독",N,583,9815,4.9,01,23,2026-04-01T10:00:00,2026-04-13T18:00:00,
2026-04-12,08:27,308102403,105980,하시에,HACIE,의류,니트,가디건,65,"[경은,한빛 PICK] OPEN COLLAR BOUCLE CARDIGAN [IVORY][BLACK]",[20%쿠폰],,[20%쿠폰],109000,92650,70414,70414,35%,https://m.wconcept.co.kr/Product/308102403,https://product-image.wconcept.co.kr/productimg/image/img1/03/308102403_GL20300.jpg,랜쇼페,"쿠폰,단독",Y,3,401,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-12,08:27,308102392,105980,하시에,HACIE,의류,스커트,롱,33,"[지인,경은 PICK] (3차 리오더) CREASE SATIN LAYERED LONG SKIRT [IVORY][BLACK]",[20%쿠폰],,[20%쿠폰],129000,122550,93138,93138,28%,https://m.wconcept.co.kr/Product/308102392,https://product-image.wconcept.co.kr/productimg/image/img1/92/308102392_NH11244.jpg,랜쇼페,"쿠폰,단독",N,40,2338,5.0,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-12,08:27,307665574,105980,하시에,HACIE,의류,스커트,롱,58,[리퍼브] STRAIGHT BELT LONG SKIRT [IVORY][BLACK],,,,119000,47600,47600,47600,60%,https://m.wconcept.co.kr/Product/307665574,https://product-image.wconcept.co.kr/productimg/image/img1/74/307665574_HI20634.jpg,랜쇼페,단독,N,3,19,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-12,08:27,308102391,105980,하시에,HACIE,의류,스커트,미디,176,"[한빛,지인,유니 PICK] (1차 리오더) DOT PRINT LAYERED MID SKIRT [WHITE][BLACK]",[20%쿠폰],,[20%쿠폰],99000,94050,71478,71478,28%,https://m.wconcept.co.kr/Product/308102391,https://product-image.wconcept.co.kr/productimg/image/img1/91/308102391_NN17084.jpg,랜쇼페,"쿠폰,단독",Y,7,380,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-12,08:27,305707427,105980,하시에,HACIE,의류,팬츠,슬랙스,98,"[한빛,채랑 PICK] (1차 리오더) TAILORED OVERFIT WOOL BLENDED PANTS [3COLORS]",[20%쿠폰],,[20%쿠폰],138000,89700,68172,68172,51%,https://m.wconcept.co.kr/Product/305707427,https://product-image.wconcept.co.kr/productimg/image/img1/27/305707427_GO13231.jpg,랜쇼페,"쿠폰,단독",Y,32,800,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
