날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-12-17,08:24,307593200,105980,하시에,HACIE,전체,전체,패딩,49,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[한정특가],,[한정특가],459000,390150,360150,360150,22%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_GG18738.jpg,,"쿠폰,단독",Y,33,1682,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-17,08:24,306146259,105980,하시에,HACIE,전체,전체,패딩,120,"[유니,민경 PICK] CLOUD TRENCH GOOSE DOWN COAT [IVORY][BLACK]",[한정특가],,[한정특가],462000,254100,228690,228690,50%,https://m.wconcept.co.kr/Product/306146259,https://product-image.wconcept.co.kr/productimg/image/img1/59/306146259_HK76584.jpg,,"쿠폰,단독",Y,61,4174,4.9,01,15,2025-12-06T10:00:00,2025-12-07T10:00:00,
2025-12-17,08:24,307593200,105980,하시에,HACIE,의류,전체,패딩,37,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[한정특가],,[한정특가],459000,390150,360150,360150,22%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_GG18738.jpg,,"쿠폰,단독",Y,33,1682,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-17,08:24,306146259,105980,하시에,HACIE,의류,전체,패딩,84,"[유니,민경 PICK] CLOUD TRENCH GOOSE DOWN COAT [IVORY][BLACK]",[한정특가],,[한정특가],462000,254100,228690,228690,50%,https://m.wconcept.co.kr/Product/306146259,https://product-image.wconcept.co.kr/productimg/image/img1/59/306146259_HK76584.jpg,,"쿠폰,단독",Y,61,4174,4.9,01,15,2025-12-06T10:00:00,2025-12-07T10:00:00,
2025-12-17,08:24,307463098,105980,하시에,HACIE,의류,전체,패딩,171,"[유니,채랑,지우 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",,,,389000,272300,245070,245070,37%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_GI16261.jpg,,"쿠폰,단독",N,119,5675,4.9,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47255, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d4p8bgf3kslfgcd1nhe0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47255'}"
2025-12-17,08:24,306105604,105980,하시에,HACIE,의류,전체,맥시,182,(3차 리오더) ONE BUTTON DETAIL SLEEVELESS DRESS [BLACK],[한정특가],,[한정특가],159000,127200,114480,114480,28%,https://m.wconcept.co.kr/Product/306105604,https://product-image.wconcept.co.kr/productimg/image/img1/04/306105604_LG11958.jpg,,"쿠폰,단독",Y,36,3262,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-17,08:24,306157278,105980,하시에,HACIE,의류,전체,패딩,186,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS],[한정특가],,[한정특가],398000,139300,125370,125370,68%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GG10758.jpg,,"쿠폰,단독",Y,236,6949,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-17,08:24,307593200,105980,하시에,HACIE,의류,아우터,패딩,24,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[한정특가],,[한정특가],459000,390150,360150,360150,22%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_GG18738.jpg,,"쿠폰,단독",Y,33,1682,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-17,08:24,306146259,105980,하시에,HACIE,의류,아우터,패딩,49,"[유니,민경 PICK] CLOUD TRENCH GOOSE DOWN COAT [IVORY][BLACK]",[한정특가],,[한정특가],462000,254100,228690,228690,50%,https://m.wconcept.co.kr/Product/306146259,https://product-image.wconcept.co.kr/productimg/image/img1/59/306146259_HK76584.jpg,,"쿠폰,단독",Y,61,4174,4.9,01,15,2025-12-06T10:00:00,2025-12-07T10:00:00,
2025-12-17,08:24,307463098,105980,하시에,HACIE,의류,아우터,패딩,89,"[유니,채랑,지우 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",,,,389000,272300,245070,245070,37%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_GI16261.jpg,,"쿠폰,단독",N,119,5675,4.9,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47255, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d4p8bgf3kslfgcd1nhe0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47255'}"
