날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-11-25,08:22,306157301,105980,하시에,HACIE,전체,전체,패딩,88,ZIP DETAIL GOOSE DOWN MIDDLE COAT [BLACK],[한정특가],,[한정특가],429000,321750,286750,286750,33%,https://m.wconcept.co.kr/Product/306157301,https://product-image.wconcept.co.kr/productimg/image/img1/01/306157301_GG63968.jpg,블랙위크,"쿠폰,단독",Y,62,1495,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-25,08:22,303596340,105980,하시에,HACIE,전체,전체,코트,171,HANDMADE BELTED MUFFLER CASHMERE COAT [3COLORS],[한정특가],,[한정특가],305000,152500,134200,134200,56%,https://m.wconcept.co.kr/Product/303596340,https://product-image.wconcept.co.kr/productimg/image/img1/40/303596340_GH17380.jpg,블랙위크,"쿠폰,단독",Y,65,4033,4.8,01,15,2023-12-05T10:00:00,2023-12-12T10:00:00,
2025-11-25,08:22,306157301,105980,하시에,HACIE,의류,전체,패딩,75,ZIP DETAIL GOOSE DOWN MIDDLE COAT [BLACK],[한정특가],,[한정특가],429000,321750,286750,286750,33%,https://m.wconcept.co.kr/Product/306157301,https://product-image.wconcept.co.kr/productimg/image/img1/01/306157301_GG63968.jpg,블랙위크,"쿠폰,단독",Y,62,1495,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-25,08:22,303596340,105980,하시에,HACIE,의류,전체,코트,132,HANDMADE BELTED MUFFLER CASHMERE COAT [3COLORS],[한정특가],,[한정특가],305000,152500,134200,134200,56%,https://m.wconcept.co.kr/Product/303596340,https://product-image.wconcept.co.kr/productimg/image/img1/40/303596340_GH17380.jpg,블랙위크,"쿠폰,단독",Y,65,4033,4.8,01,15,2023-12-05T10:00:00,2023-12-12T10:00:00,
2025-11-25,08:22,306157278,105980,하시에,HACIE,의류,전체,패딩,180,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[한정특가],,[한정특가],398000,159200,140096,140096,65%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_KL18134.jpg,블랙위크,"쿠폰,단독",Y,195,6003,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,
2025-11-25,08:22,306157301,105980,하시에,HACIE,의류,아우터,패딩,45,ZIP DETAIL GOOSE DOWN MIDDLE COAT [BLACK],[한정특가],,[한정특가],429000,321750,286750,286750,33%,https://m.wconcept.co.kr/Product/306157301,https://product-image.wconcept.co.kr/productimg/image/img1/01/306157301_GG63968.jpg,블랙위크,"쿠폰,단독",Y,62,1495,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-25,08:22,303596340,105980,하시에,HACIE,의류,아우터,코트,71,HANDMADE BELTED MUFFLER CASHMERE COAT [3COLORS],[한정특가],,[한정특가],305000,152500,134200,134200,56%,https://m.wconcept.co.kr/Product/303596340,https://product-image.wconcept.co.kr/productimg/image/img1/40/303596340_GH17380.jpg,블랙위크,"쿠폰,단독",Y,65,4033,4.8,01,15,2023-12-05T10:00:00,2023-12-12T10:00:00,
2025-11-25,08:22,306157278,105980,하시에,HACIE,의류,아우터,패딩,93,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[한정특가],,[한정특가],398000,159200,140096,140096,65%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_KL18134.jpg,블랙위크,"쿠폰,단독",Y,195,6003,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,
2025-11-25,08:22,306157316,105980,하시에,HACIE,의류,아우터,패딩,140,FOX FUR BELTED GOOSE DOWN JACKET [IVORY][BLACK],[한정특가],,[한정특가],398000,278600,245168,245168,38%,https://m.wconcept.co.kr/Product/306157316,https://product-image.wconcept.co.kr/productimg/image/img1/16/306157316_GG75587.jpg,블랙위크,"쿠폰,단독",Y,71,4392,4.7,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-25,08:22,302768203,105980,하시에,HACIE,의류,원피스,맥시,147,[단독](13차 리오더) AVEC HACIE COTTON LONG DRESS [IVORY],[한정특가],,[한정특가],94000,70500,62040,62040,34%,https://m.wconcept.co.kr/Product/302768203,https://product-image.wconcept.co.kr/productimg/image/img1/03/302768203_OG57111.jpg,블랙위크,"쿠폰,단독",Y,424,7696,4.9,01,15,2025-08-11T10:00:00,2025-08-14T10:00:00,
