날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-12-15,08:22,306157278,105980,하시에,HACIE,전체,전체,패딩,184,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS],[한정특가],,[한정특가],398000,139300,113808,113808,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GG10758.jpg,홀리데이,"쿠폰,단독",Y,232,6903,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-15,08:22,306157278,105980,하시에,HACIE,의류,전체,패딩,154,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS],[한정특가],,[한정특가],398000,139300,113808,113808,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GG10758.jpg,홀리데이,"쿠폰,단독",Y,232,6903,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-15,08:22,306157278,105980,하시에,HACIE,의류,아우터,패딩,101,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS],[한정특가],,[한정특가],398000,139300,113808,113808,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GG10758.jpg,홀리데이,"쿠폰,단독",Y,232,6903,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-15,08:22,303596758,105980,하시에,HACIE,의류,아우터,패딩,175,FOX FUR HOODED GOOSE DOWN JACKET [3COLORS],[한정특가],,[한정특가],432000,259200,211766,211766,51%,https://m.wconcept.co.kr/Product/303596758,https://product-image.wconcept.co.kr/productimg/image/img1/58/303596758_HG13987.jpg,홀리데이,"쿠폰,단독",Y,173,6527,4.9,01,15,2025-01-17T10:00:00,2025-01-18T10:00:00,
2025-12-15,08:22,306146259,105980,하시에,HACIE,의류,아우터,패딩,184,[민경 PICK] CLOUD TRENCH GOOSE DOWN COAT [IVORY][BLACK],[한정특가],,[한정특가],462000,254100,207600,207600,55%,https://m.wconcept.co.kr/Product/306146259,https://product-image.wconcept.co.kr/productimg/image/img1/59/306146259_GJ18226.jpg,홀리데이,"쿠폰,단독",Y,61,4114,4.9,01,15,2025-12-06T10:00:00,2025-12-07T10:00:00,
2025-12-15,08:22,306668485,105980,하시에,HACIE,의류,셔츠,셔츠,78,OPEN COLLAR STEADY SHIRT [WHITE],[한정특가],,[한정특가],119000,83300,71638,71638,40%,https://m.wconcept.co.kr/Product/306668485,https://product-image.wconcept.co.kr/productimg/image/img1/85/306668485_OG21030.jpg,홀리데이,"쿠폰,단독",Y,11,94,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-15,08:22,306668472,105980,하시에,HACIE,의류,셔츠,셔츠,102,[여름 PICK] (3차 리오더) BLUE STRIPE COTTON SHIRT [BLUE],[한정특가],,[한정특가],119000,95200,81872,81872,31%,https://m.wconcept.co.kr/Product/306668472,https://product-image.wconcept.co.kr/productimg/image/img1/72/306668472_GG19442.jpg,홀리데이,"쿠폰,단독",Y,43,897,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-15,08:22,306918733,105980,하시에,HACIE,의류,셔츠,셔츠,158,[채랑 PICK] SHEER STRIPE COTTON SHIRT [WHITE][SKYBLUE],,,,129000,116100,99846,99846,23%,https://m.wconcept.co.kr/Product/306918733,https://product-image.wconcept.co.kr/productimg/image/img1/33/306918733_GG20330.jpg,홀리데이,"쿠폰,단독",Y,3,207,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-15,08:22,306105622,105980,하시에,HACIE,의류,니트,풀오버,159,[채랑 PICK] WOOL BLENDED HIGH NECK KNIT TOP [4COLORS],[한정특가],,[한정특가],105000,73500,60049,60049,43%,https://m.wconcept.co.kr/Product/306105622,https://product-image.wconcept.co.kr/productimg/image/img1/22/306105622_OM58148.jpg,홀리데이,"쿠폰,단독",Y,18,390,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-15,08:22,302115538,105980,하시에,HACIE,의류,스커트,쇼츠,36,OUT POCKET DETAIL QUILTED PADDING SKORT [IVORY][BEIGE],[한정특가],,[한정특가],144000,72000,61920,61920,57%,https://m.wconcept.co.kr/Product/302115538,https://product-image.wconcept.co.kr/productimg/image/img1/38/302115538_GI72767.jpg,홀리데이,"쿠폰,단독",Y,77,1520,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
