날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-12-10,08:24,306157278,105980,하시에,HACIE,전체,전체,패딩,46,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS],,,,398000,139300,116204,116204,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GM85849.jpg,홀리데이,"쿠폰,단독",Y,221,6751,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-10,08:24,306105666,105980,하시에,HACIE,전체,전체,코트,80,HANDMADE SILK BLENDED CASHMERE COAT [CAMEL][BLACK],,,,469000,328300,279651,279651,40%,https://m.wconcept.co.kr/Product/306105666,https://product-image.wconcept.co.kr/productimg/image/img1/66/306105666_JN13774.jpg,홀리데이,"쿠폰,단독",Y,38,1913,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-10,08:24,306146259,105980,하시에,HACIE,전체,전체,패딩,99,[민경 PICK] CLOUD TRENCH GOOSE DOWN COAT [IVORY][BLACK],,,,462000,254100,211970,211970,54%,https://m.wconcept.co.kr/Product/306146259,https://product-image.wconcept.co.kr/productimg/image/img1/59/306146259_GJ18226.jpg,홀리데이,"쿠폰,단독",Y,53,3854,4.9,01,15,2025-12-06T10:00:00,2025-12-07T10:00:00,
2025-12-10,08:24,307593198,105980,하시에,HACIE,전체,전체,점퍼,183,[혜원 PICK] BEAR-Y FAUX FUR JUMPER [LIGHT GREY][MOCHA],,,,299000,209300,174598,174598,42%,https://m.wconcept.co.kr/Product/307593198,https://product-image.wconcept.co.kr/productimg/image/img1/98/307593198_GM40894.jpg,홀리데이,"쿠폰,단독",Y,36,593,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-10,08:24,306157278,105980,하시에,HACIE,의류,전체,패딩,38,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS],,,,398000,139300,116204,116204,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GM85849.jpg,홀리데이,"쿠폰,단독",Y,221,6751,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-10,08:24,306105666,105980,하시에,HACIE,의류,전체,코트,63,HANDMADE SILK BLENDED CASHMERE COAT [CAMEL][BLACK],,,,469000,328300,279651,279651,40%,https://m.wconcept.co.kr/Product/306105666,https://product-image.wconcept.co.kr/productimg/image/img1/66/306105666_JN13774.jpg,홀리데이,"쿠폰,단독",Y,38,1913,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-10,08:24,306146259,105980,하시에,HACIE,의류,전체,패딩,76,[민경 PICK] CLOUD TRENCH GOOSE DOWN COAT [IVORY][BLACK],,,,462000,254100,211970,211970,54%,https://m.wconcept.co.kr/Product/306146259,https://product-image.wconcept.co.kr/productimg/image/img1/59/306146259_GJ18226.jpg,홀리데이,"쿠폰,단독",Y,53,3854,4.9,01,15,2025-12-06T10:00:00,2025-12-07T10:00:00,
2025-12-10,08:24,307593198,105980,하시에,HACIE,의류,전체,점퍼,139,[혜원 PICK] BEAR-Y FAUX FUR JUMPER [LIGHT GREY][MOCHA],,,,299000,209300,174598,174598,42%,https://m.wconcept.co.kr/Product/307593198,https://product-image.wconcept.co.kr/productimg/image/img1/98/307593198_GM40894.jpg,홀리데이,"쿠폰,단독",Y,36,593,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-10,08:24,307593199,105980,하시에,HACIE,의류,전체,점퍼,195,[지우 PICK] REVERSIBLE FAUX FUR PADDED JUMPER [KHAKI],,,,419000,293300,245701,245701,41%,https://m.wconcept.co.kr/Product/307593199,https://product-image.wconcept.co.kr/productimg/image/img1/99/307593199_GG52434.jpg,홀리데이,"쿠폰,단독",N,11,1923,4.5,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-10,08:24,306157278,105980,하시에,HACIE,의류,아우터,패딩,18,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS],,,,398000,139300,116204,116204,71%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_GM85849.jpg,홀리데이,"쿠폰,단독",Y,221,6751,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47200, 'profileSeqNo': 4925, 'vid': 'v1819cg00000d4p2f7f3kslbrs8f4lng', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47200'}"
2025-12-10,08:24,306105666,105980,하시에,HACIE,의류,아우터,코트,35,HANDMADE SILK BLENDED CASHMERE COAT [CAMEL][BLACK],,,,469000,328300,279651,279651,40%,https://m.wconcept.co.kr/Product/306105666,https://product-image.wconcept.co.kr/productimg/image/img1/66/306105666_JN13774.jpg,홀리데이,"쿠폰,단독",Y,38,1913,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
