날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-07-11,08:53,308564432,105980,하시에,HACIE,의류,아우터,자켓,160,[리라 PICK] CREASE SILKY LINEN OVER-FIT JACKET [3COLORS],[30%쿠폰],,[30%쿠폰],159000,159000,111300,111300,30%,https://m.wconcept.co.kr/Product/308564432,https://product-image.wconcept.co.kr/productimg/image/img1/32/308564432_GH37077.jpg,W.only,"쿠폰,단독",Y,24,973,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,308564445,105980,하시에,HACIE,의류,원피스,맥시,94,(1차 리오더) FLARE COTTON LONG DRESS [3COLORS],[30%쿠폰],,[30%쿠폰],95000,95000,66500,66500,30%,https://m.wconcept.co.kr/Product/308564445,https://product-image.wconcept.co.kr/productimg/image/img1/45/308564445_GG20896.jpg,W.only,"쿠폰,단독",Y,19,762,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,306918731,105980,하시에,HACIE,의류,셔츠,셔츠,48,"[한빛,여민 PICK](9차 리오더)[NEW컬러추가]OVERSIZE DOLMAN SLEEVE SHEER SHIRT [6COLORS]",[30%쿠폰],,[30%쿠폰],129000,129000,90300,90300,30%,https://m.wconcept.co.kr/Product/306918731,https://product-image.wconcept.co.kr/productimg/image/img1/31/306918731_LG21364.jpg,W.only,"쿠폰,단독",Y,190,3440,4.9,01,15,2026-05-15T10:00:00,2026-05-18T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 37311, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d2ra09vak5v2u79gi0t0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/37311'}"
2026-07-11,08:53,308564437,105980,하시에,HACIE,의류,셔츠,셔츠,125,JACQUARD HALF SLEEVE BLOUSE [WHITE][BLACK],[30%쿠폰],,[30%쿠폰],99000,99000,69300,69300,30%,https://m.wconcept.co.kr/Product/308564437,https://product-image.wconcept.co.kr/productimg/image/img1/37/308564437_GG10971.jpg,W.only,"쿠폰,단독",Y,4,335,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,308564436,105980,하시에,HACIE,의류,셔츠,셔츠,159,[경은 PICK] CAP SLEEVE STRIPE SHIRT [WHITE][SKYBLUE],[30%쿠폰],,[30%쿠폰],99000,99000,69300,69300,30%,https://m.wconcept.co.kr/Product/308564436,https://product-image.wconcept.co.kr/productimg/image/img1/36/308564436_HG14626.jpg,W.only,"쿠폰,단독",Y,6,493,4.8,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,308102386,105980,하시에,HACIE,의류,티셔츠,반팔,84,"[여민,예지 PICK](5차 리오더)[NEW컬러추가]SIGNATURE CROP T-SHIRT [7COLORS]",[30%쿠폰],,[30%쿠폰],39000,39000,27300,27300,30%,https://m.wconcept.co.kr/Product/308102386,https://product-image.wconcept.co.kr/productimg/image/img1/86/308102386_GG15616.jpg,W.only,"쿠폰,단독",Y,165,3374,4.9,01,15,2026-05-15T10:00:00,2026-05-18T10:00:00,
2026-07-11,08:53,308102379,105980,하시에,HACIE,의류,티셔츠,슬리브리스,92,"[지인,한빛 PICK] (3차 리오더) CREASE SATIN LAYERED SLEEVELESS BLOUSE [IVORY][BLACK]",[30%쿠폰],,[30%쿠폰],105000,105000,73500,73500,30%,https://m.wconcept.co.kr/Product/308102379,https://product-image.wconcept.co.kr/productimg/image/img1/79/308102379_GH11132.jpg,W.only,"쿠폰,단독",Y,38,4265,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,308564441,105980,하시에,HACIE,의류,티셔츠,반팔,118,"[현주,경은 PICK] EMBROIDERY LOGO PUFF SLEEVE PK T-SHIRT [3COLORS]",[30%쿠폰],,[30%쿠폰],79000,79000,55300,55300,30%,https://m.wconcept.co.kr/Product/308564441,https://product-image.wconcept.co.kr/productimg/image/img1/41/308564441_GG10348.jpg,W.only,"쿠폰,단독",Y,48,341,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,308564473,105980,하시에,HACIE,의류,니트,풀오버,85,DRAMATIC CROP PK KNIT [IVORY][PINK],[30%쿠폰],,[30%쿠폰],103000,103000,72100,72100,30%,https://m.wconcept.co.kr/Product/308564473,https://product-image.wconcept.co.kr/productimg/image/img1/73/308564473_OG19513.jpg,W.only,"쿠폰,단독",Y,8,261,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,308564450,105980,하시에,HACIE,의류,스커트,롱,40,PLUME TEXTURE JACQUARD LONG SKIRT [IVORY][DUSTY PINK],[30%쿠폰],,[30%쿠폰],109000,109000,76300,76300,30%,https://m.wconcept.co.kr/Product/308564450,https://product-image.wconcept.co.kr/productimg/image/img1/50/308564450_GM19837.jpg,W.only,"쿠폰,단독",Y,4,674,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,308102391,105980,하시에,HACIE,의류,스커트,미디,109,[한빛 PICK] (1차 리오더) DOT PRINT LAYERED MID SKIRT [WHITE][BLACK],[30%쿠폰],,[30%쿠폰],99000,94050,65835,65835,34%,https://m.wconcept.co.kr/Product/308102391,https://product-image.wconcept.co.kr/productimg/image/img1/91/308102391_MI11420.jpg,W.only,"쿠폰,단독",Y,18,756,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,305707427,105980,하시에,HACIE,의류,팬츠,슬랙스,199,(1차 리오더) TAILORED OVERFIT WOOL BLENDED PANTS [3COLORS],[30%쿠폰],,[30%쿠폰],138000,124200,86940,86940,37%,https://m.wconcept.co.kr/Product/305707427,https://product-image.wconcept.co.kr/productimg/image/img1/27/305707427_GN14312.jpg,W.only,"쿠폰,단독",Y,42,1088,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-07-11,08:53,306772176,105980,하시에,HACIE,액세서리,패션액세서리,벨트,91,REVERSE LEATHER BELT [BLACK&CAMEL],[30%쿠폰],,[30%쿠폰],77000,65450,45815,45815,40%,https://m.wconcept.co.kr/Product/306772176,https://product-image.wconcept.co.kr/productimg/image/img1/76/306772176_IG57083.jpg,W.only,"쿠폰,단독",Y,1,57,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
