날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-03-23,08:21,306105595,105980,하시에,HACIE,전체,전체,자켓,84,[경은 PICK] WOOL BLENDED OVERSIZE SINGLE JACKET [TAN BEIGE][BLACK],[20%쿠폰],,[20%쿠폰],209000,177650,135014,135014,35%,https://m.wconcept.co.kr/Product/306105595,https://product-image.wconcept.co.kr/productimg/image/img1/95/306105595_GN15562.jpg,스프링위크,"쿠폰,단독",Y,4,962,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-23,08:21,308102373,105980,하시에,HACIE,전체,전체,점퍼,200,[경은 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS],[20%쿠폰],,[20%쿠폰],199000,189050,143678,143678,28%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GG65420.jpg,스프링위크,"쿠폰,단독",Y,11,487,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-03-23,08:21,306105595,105980,하시에,HACIE,의류,전체,자켓,69,[경은 PICK] WOOL BLENDED OVERSIZE SINGLE JACKET [TAN BEIGE][BLACK],[20%쿠폰],,[20%쿠폰],209000,177650,135014,135014,35%,https://m.wconcept.co.kr/Product/306105595,https://product-image.wconcept.co.kr/productimg/image/img1/95/306105595_GN15562.jpg,스프링위크,"쿠폰,단독",Y,4,962,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-23,08:21,308102373,105980,하시에,HACIE,의류,전체,점퍼,159,[경은 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS],[20%쿠폰],,[20%쿠폰],199000,189050,143678,143678,28%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GG65420.jpg,스프링위크,"쿠폰,단독",Y,11,487,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-03-23,08:21,306105595,105980,하시에,HACIE,의류,아우터,자켓,27,[경은 PICK] WOOL BLENDED OVERSIZE SINGLE JACKET [TAN BEIGE][BLACK],[20%쿠폰],,[20%쿠폰],209000,177650,135014,135014,35%,https://m.wconcept.co.kr/Product/306105595,https://product-image.wconcept.co.kr/productimg/image/img1/95/306105595_GN15562.jpg,스프링위크,"쿠폰,단독",Y,4,962,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-23,08:21,308102373,105980,하시에,HACIE,의류,아우터,점퍼,61,[경은 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS],[20%쿠폰],,[20%쿠폰],199000,189050,143678,143678,28%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GG65420.jpg,스프링위크,"쿠폰,단독",Y,11,487,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-03-23,08:21,306105604,105980,하시에,HACIE,의류,원피스,맥시,151,[유니 PICK](5차 리오더) ONE BUTTON DETAIL SLEEVELESS DRESS [BLACK],[20%쿠폰],,[20%쿠폰],159000,143100,108756,108756,32%,https://m.wconcept.co.kr/Product/306105604,https://product-image.wconcept.co.kr/productimg/image/img1/04/306105604_GG28997.jpg,스프링위크,"쿠폰,단독",Y,66,4438,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-23,08:21,302768208,105980,하시에,HACIE,의류,원피스,맥시,153,[단독](16차 리오더) AVEC HACIE COTTON LONG DRESS [CHARCOAL],[20%쿠폰],,[20%쿠폰],94000,65800,50008,50008,47%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_LH50076.jpg,스프링위크,"쿠폰,단독",Y,674,8280,4.9,01,15,2025-09-15T10:00:00,2025-09-16T10:00:00,
2026-03-23,08:21,308102382,105980,하시에,HACIE,의류,셔츠,셔츠,126,[경은 PICK] CREASE TEXTURE SHIRRING SHIRT [WHITE][BLACK],[20%쿠폰],,[20%쿠폰],119000,107100,81396,81396,32%,https://m.wconcept.co.kr/Product/308102382,https://product-image.wconcept.co.kr/productimg/image/img1/82/308102382_GN18947.jpg,스프링위크,"쿠폰,단독",Y,2,137,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-23,08:21,308102392,105980,하시에,HACIE,의류,스커트,롱,71,[경은 PICK] CREASE SATIN LAYERED LONG SKIRT [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],129000,116100,88236,88236,32%,https://m.wconcept.co.kr/Product/308102392,https://product-image.wconcept.co.kr/productimg/image/img1/92/308102392_GN15090.jpg,스프링위크,"쿠폰,단독",Y,25,1279,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
