날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-11-27,08:22,307593199,105980,하시에,HACIE,전체,전체,점퍼,42,[지우 PICK] REVERSIBLE FAUX FUR PADDED JUMPER [KHAKI],[한정특가],,[한정특가],419000,335200,270180,270180,36%,https://m.wconcept.co.kr/Product/307593199,https://product-image.wconcept.co.kr/productimg/image/img1/99/307593199_GG52434.jpg,블랙위크,"쿠폰,단독",Y,4,1277,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,307593200,105980,하시에,HACIE,전체,전체,패딩,98,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[한정특가],,[한정특가],459000,344250,278325,278325,39%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_HG30824.jpg,블랙위크,"쿠폰,단독",Y,25,1716,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,306157297,105980,하시에,HACIE,전체,전체,패딩,168,GLOSSY DUCK DOWN PUFFER JACKET [IVORY][BLACK],,,,259000,220150,174359,174359,33%,https://m.wconcept.co.kr/Product/306157297,https://product-image.wconcept.co.kr/productimg/image/img1/97/306157297_GG14924.jpg,블랙위크,"쿠폰,단독",Y,22,560,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,307593199,105980,하시에,HACIE,의류,전체,점퍼,39,[지우 PICK] REVERSIBLE FAUX FUR PADDED JUMPER [KHAKI],[한정특가],,[한정특가],419000,335200,270180,270180,36%,https://m.wconcept.co.kr/Product/307593199,https://product-image.wconcept.co.kr/productimg/image/img1/99/307593199_GG52434.jpg,블랙위크,"쿠폰,단독",Y,4,1277,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,307593200,105980,하시에,HACIE,의류,전체,패딩,86,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[한정특가],,[한정특가],459000,344250,278325,278325,39%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_HG30824.jpg,블랙위크,"쿠폰,단독",Y,25,1716,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,306157297,105980,하시에,HACIE,의류,전체,패딩,149,GLOSSY DUCK DOWN PUFFER JACKET [IVORY][BLACK],,,,259000,220150,174359,174359,33%,https://m.wconcept.co.kr/Product/306157297,https://product-image.wconcept.co.kr/productimg/image/img1/97/306157297_GG14924.jpg,블랙위크,"쿠폰,단독",Y,22,560,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,306105637,105980,하시에,HACIE,의류,전체,롱,177,(12차 리오더) VINTAGE SILK LIKE CODUROY LONG SKIRT [BROWN][BLACK],[한정특가],,[한정특가],118000,82600,65419,65419,45%,https://m.wconcept.co.kr/Product/306105637,https://product-image.wconcept.co.kr/productimg/image/img1/37/306105637_HG61726.jpg,블랙위크,"쿠폰,단독",Y,389,14071,4.9,01,15,2025-11-07T10:00:00,2025-11-10T10:00:00,
2025-11-27,08:22,307593199,105980,하시에,HACIE,의류,아우터,점퍼,18,[지우 PICK] REVERSIBLE FAUX FUR PADDED JUMPER [KHAKI],[한정특가],,[한정특가],419000,335200,270180,270180,36%,https://m.wconcept.co.kr/Product/307593199,https://product-image.wconcept.co.kr/productimg/image/img1/99/307593199_GG52434.jpg,블랙위크,"쿠폰,단독",Y,4,1277,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,307593200,105980,하시에,HACIE,의류,아우터,패딩,40,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[한정특가],,[한정특가],459000,344250,278325,278325,39%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_HG30824.jpg,블랙위크,"쿠폰,단독",Y,25,1716,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,306157297,105980,하시에,HACIE,의류,아우터,패딩,74,GLOSSY DUCK DOWN PUFFER JACKET [IVORY][BLACK],,,,259000,220150,174359,174359,33%,https://m.wconcept.co.kr/Product/306157297,https://product-image.wconcept.co.kr/productimg/image/img1/97/306157297_GG14924.jpg,블랙위크,"쿠폰,단독",Y,22,560,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-27,08:22,306157278,105980,하시에,HACIE,의류,아우터,패딩,108,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[한정특가],,[한정특가],398000,159200,126086,126086,68%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_KL18134.jpg,블랙위크,"쿠폰,단독",Y,199,6044,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,
