날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-03-29,08:24,303596201,105980,하시에,HACIE,의류,전체,패딩,188,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],178000,142400,108224,108224,39%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,스프링위크,"쿠폰,단독",Y,726,15669,4.9,01,15,2026-03-24T10:00:00,2026-03-26T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-29,08:24,303596201,105980,하시에,HACIE,의류,아우터,패딩,50,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],178000,142400,108224,108224,39%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,스프링위크,"쿠폰,단독",Y,726,15669,4.9,01,15,2026-03-24T10:00:00,2026-03-26T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-29,08:24,308102373,105980,하시에,HACIE,의류,아우터,점퍼,121,[경은 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS],[20%쿠폰],,[20%쿠폰],199000,189050,143678,143678,28%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GG65420.jpg,스프링위크,"쿠폰,단독",Y,15,792,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-03-29,08:24,302768208,105980,하시에,HACIE,의류,원피스,맥시,40,[단독](16차 리오더) AVEC HACIE COTTON LONG DRESS [CHARCOAL],[20%쿠폰],,[20%쿠폰],94000,75200,57152,57152,39%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_LH50076.jpg,스프링위크,"쿠폰,단독",Y,678,8384,4.9,01,15,2025-09-15T10:00:00,2025-09-16T10:00:00,
2026-03-29,08:24,308102380,105980,하시에,HACIE,의류,블라우스,블라우스,192,[경은 PICK] OVER-FIT SHIRRING TIE BLOUSE [3COLORS],[20%쿠폰],,[20%쿠폰],115000,109250,83030,83030,28%,https://m.wconcept.co.kr/Product/308102380,https://product-image.wconcept.co.kr/productimg/image/img1/80/308102380_JG70260.jpg,스프링위크,"쿠폰,단독",Y,0,97,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-29,08:24,306918731,105980,하시에,HACIE,의류,셔츠,셔츠,78,[여름 PICK] (7차 리오더) OVERSIZE DOLMAN SLEEVE SHEER SHIRT [6COLORS],[20%쿠폰],,[20%쿠폰],129000,116100,88236,88236,32%,https://m.wconcept.co.kr/Product/306918731,https://product-image.wconcept.co.kr/productimg/image/img1/31/306918731_GG50144.jpg,스프링위크,"쿠폰,단독",Y,127,2213,4.9,01,15,2025-08-11T10:00:00,2025-08-14T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 37311, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d2ra09vak5v2u79gi0t0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/37311'}"
2026-03-29,08:24,308102382,105980,하시에,HACIE,의류,셔츠,셔츠,143,[경은 PICK] CREASE TEXTURE SHIRRING SHIRT [WHITE][BLACK],[20%쿠폰],,[20%쿠폰],119000,113050,85918,85918,28%,https://m.wconcept.co.kr/Product/308102382,https://product-image.wconcept.co.kr/productimg/image/img1/82/308102382_GN18947.jpg,스프링위크,"쿠폰,단독",Y,7,172,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-29,08:24,308102379,105980,하시에,HACIE,의류,티셔츠,슬리브리스,124,CREASE SATIN LAYERED SLEEVELESS BLOUSE [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],105000,99750,75810,75810,28%,https://m.wconcept.co.kr/Product/308102379,https://product-image.wconcept.co.kr/productimg/image/img1/79/308102379_GO15637.jpg,스프링위크,"쿠폰,단독",Y,2,542,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-29,08:24,306105587,105980,하시에,HACIE,가방,백액세서리,키링,73,GLOSSY CRESCENT SMALL MOON KEY-RING [5COLORS],[20%쿠폰],,[20%쿠폰],32000,28800,21888,21888,32%,https://m.wconcept.co.kr/Product/306105587,https://product-image.wconcept.co.kr/productimg/image/img1/87/306105587_GI38630.jpg,스프링위크,"쿠폰,단독",Y,127,1930,4.9,01,15,2025-08-16T10:00:00,2025-08-17T10:00:00,
