날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-12-25,08:23,306105666,105980,하시에,HACIE,전체,전체,코트,48,HANDMADE SILK BLENDED CASHMERE COAT [CAMEL][BLACK],,,,469000,328300,280696,280696,40%,https://m.wconcept.co.kr/Product/306105666,https://product-image.wconcept.co.kr/productimg/image/img1/66/306105666_JN13774.jpg,연말결산,"쿠폰,단독",Y,39,2006,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-25,08:23,306105637,105980,하시에,HACIE,전체,전체,롱,63,[민경 PICK](12차 리오더) VINTAGE SILK LIKE CODUROY LONG SKIRT [BROWN][BLACK],,,,118000,82600,74340,74340,37%,https://m.wconcept.co.kr/Product/306105637,https://product-image.wconcept.co.kr/productimg/image/img1/37/306105637_HG61726.jpg,연말결산,"쿠폰,단독",Y,422,14118,4.9,01,15,2025-11-07T10:00:00,2025-11-10T10:00:00,
2025-12-25,08:23,306105666,105980,하시에,HACIE,의류,전체,코트,45,HANDMADE SILK BLENDED CASHMERE COAT [CAMEL][BLACK],,,,469000,328300,280696,280696,40%,https://m.wconcept.co.kr/Product/306105666,https://product-image.wconcept.co.kr/productimg/image/img1/66/306105666_JN13774.jpg,연말결산,"쿠폰,단독",Y,39,2006,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-25,08:23,306105637,105980,하시에,HACIE,의류,전체,롱,59,[민경 PICK](12차 리오더) VINTAGE SILK LIKE CODUROY LONG SKIRT [BROWN][BLACK],,,,118000,82600,74340,74340,37%,https://m.wconcept.co.kr/Product/306105637,https://product-image.wconcept.co.kr/productimg/image/img1/37/306105637_HG61726.jpg,연말결산,"쿠폰,단독",Y,422,14118,4.9,01,15,2025-11-07T10:00:00,2025-11-10T10:00:00,
2025-12-25,08:23,306105666,105980,하시에,HACIE,의류,아우터,코트,34,HANDMADE SILK BLENDED CASHMERE COAT [CAMEL][BLACK],,,,469000,328300,280696,280696,40%,https://m.wconcept.co.kr/Product/306105666,https://product-image.wconcept.co.kr/productimg/image/img1/66/306105666_JN13774.jpg,연말결산,"쿠폰,단독",Y,39,2006,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-25,08:23,306157278,105980,하시에,HACIE,의류,아우터,패딩,99,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [3COLORS],,,,398000,139300,119101,119101,70%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_NI16227.jpg,연말결산,"쿠폰,단독",Y,245,7337,4.9,01,15,2025-12-19T10:00:00,2025-12-24T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 18001, 'profileSeqNo': 1047, 'vid': 'v1119cg50000curb9u7ak5velm5jh68g', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/18001'}"
2025-12-25,08:23,306105652,105980,하시에,HACIE,의류,아우터,패딩,112,CUPRA KNIT COLLAR ZIP-UP PADDING JACKET [IVORY][BLACK],,,,219000,43800,41610,41610,81%,https://m.wconcept.co.kr/Product/306105652,https://product-image.wconcept.co.kr/productimg/image/img1/52/306105652_GG78040.jpg,연말결산,"쿠폰,단독",Y,25,454,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-25,08:23,307321973,105980,하시에,HACIE,의류,아우터,패딩,122,FOX FUR GOOSE DOWN LONG PARKA [LIGHT GREY][CHARCOAL],,,,352000,176000,150480,150480,57%,https://m.wconcept.co.kr/Product/307321973,https://product-image.wconcept.co.kr/productimg/image/img1/73/307321973_HG15433.jpg,연말결산,"쿠폰,단독",Y,19,818,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-25,08:23,306105604,105980,하시에,HACIE,의류,원피스,맥시,166,(3차 리오더) ONE BUTTON DETAIL SLEEVELESS DRESS [BLACK],,,,159000,111300,100170,100170,37%,https://m.wconcept.co.kr/Product/306105604,https://product-image.wconcept.co.kr/productimg/image/img1/04/306105604_LG11958.jpg,연말결산,"쿠폰,단독",Y,39,3412,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-25,08:23,306918733,105980,하시에,HACIE,의류,셔츠,셔츠,16,[채랑 PICK] SHEER STRIPE COTTON SHIRT [WHITE][SKYBLUE],,,,129000,116100,101355,101355,21%,https://m.wconcept.co.kr/Product/306918733,https://product-image.wconcept.co.kr/productimg/image/img1/33/306918733_IO88843.jpg,연말결산,"쿠폰,단독",Y,4,272,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
