날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-11-17,08:21,306157278,105980,하시에,HACIE,전체,전체,패딩,123,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],398000,218900,153230,153230,62%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_KL18134.jpg,더블유위크,"쿠폰,단독",Y,184,5339,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,
2025-11-17,08:21,307463098,105980,하시에,HACIE,전체,전체,패딩,157,"(CHARCOAL - 12/31 재입고) [유니,채랑 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],389000,311200,217840,217840,44%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_IG21031.jpg,더블유위크,"쿠폰,단독",Y,63,2995,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,306157278,105980,하시에,HACIE,의류,전체,패딩,107,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],398000,218900,153230,153230,62%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_KL18134.jpg,더블유위크,"쿠폰,단독",Y,184,5339,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,
2025-11-17,08:21,307463098,105980,하시에,HACIE,의류,전체,패딩,133,"(CHARCOAL - 12/31 재입고) [유니,채랑 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],389000,311200,217840,217840,44%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_IG21031.jpg,더블유위크,"쿠폰,단독",Y,63,2995,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,303596346,105980,하시에,HACIE,의류,전체,코트,189,[채랑 PICK] (2차 리오더) HANDMADE CASHMERE DOUBLE COAT [3COLORS],[30%쿠폰][한정특가],,[30%쿠폰],457000,434150,303905,303905,34%,https://m.wconcept.co.kr/Product/303596346,https://product-image.wconcept.co.kr/productimg/image/img1/46/303596346_GL17267.jpg,더블유위크,"쿠폰,단독",Y,127,10730,4.7,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,
2025-11-17,08:21,306157278,105980,하시에,HACIE,의류,아우터,패딩,59,"[채랑,모찌언니 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [4COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],398000,218900,153230,153230,62%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_KL18134.jpg,더블유위크,"쿠폰,단독",Y,184,5339,4.9,01,15,2024-12-01T10:00:00,2024-12-09T10:00:00,
2025-11-17,08:21,307463098,105980,하시에,HACIE,의류,아우터,패딩,74,"(CHARCOAL - 12/31 재입고) [유니,채랑 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],389000,311200,217840,217840,44%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_IG21031.jpg,더블유위크,"쿠폰,단독",Y,63,2995,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,303596346,105980,하시에,HACIE,의류,아우터,코트,106,[채랑 PICK] (2차 리오더) HANDMADE CASHMERE DOUBLE COAT [3COLORS],[30%쿠폰][한정특가],,[30%쿠폰],457000,434150,303905,303905,34%,https://m.wconcept.co.kr/Product/303596346,https://product-image.wconcept.co.kr/productimg/image/img1/46/303596346_GL17267.jpg,더블유위크,"쿠폰,단독",Y,127,10730,4.7,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,
2025-11-17,08:21,306105666,105980,하시에,HACIE,의류,아우터,코트,149,HANDMADE SILK BLENDED CASHMERE COAT [CAMEL][BLACK],[30%쿠폰][한정특가],,[30%쿠폰],469000,328300,229810,229810,51%,https://m.wconcept.co.kr/Product/306105666,https://product-image.wconcept.co.kr/productimg/image/img1/66/306105666_JN13774.jpg,더블유위크,"쿠폰,단독",Y,28,1627,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,307456255,105980,하시에,HACIE,의류,아우터,자켓,157,[ITALY] TWILL TEXTURE WOOL SHORT JACKET [BLACK],[30%쿠폰][한정특가],,[30%쿠폰],339000,322050,225435,225435,34%,https://m.wconcept.co.kr/Product/307456255,https://product-image.wconcept.co.kr/productimg/image/img1/55/307456255_JG14584.jpg,더블유위크,"쿠폰,단독",Y,3,297,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,301482915,105980,하시에,HACIE,의류,셔츠,셔츠,74,(20차 리오더) LAYERED CUFFS SHIRTS [5COLORS],[30%쿠폰][한정특가],,[30%쿠폰],125000,112500,78750,78750,37%,https://m.wconcept.co.kr/Product/301482915,https://product-image.wconcept.co.kr/productimg/image/img1/15/301482915_JH12859.jpg,,"쿠폰,단독",Y,583,9607,4.9,01,15,2025-06-07T10:00:00,2025-06-08T10:00:00,
2025-11-17,08:21,306105622,105980,하시에,HACIE,의류,니트,풀오버,145,[채랑 PICK] WOOL BLENDED HIGH NECK KNIT TOP [4COLORS],[30%쿠폰][한정특가],,[30%쿠폰],105000,94500,66150,66150,37%,https://m.wconcept.co.kr/Product/306105622,https://product-image.wconcept.co.kr/productimg/image/img1/22/306105622_OM58148.jpg,더블유위크,"쿠폰,단독",Y,13,317,4.8,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,306105637,105980,하시에,HACIE,의류,스커트,롱,116,(11차 리오더) VINTAGE SILK LIKE CODUROY LONG SKIRT [BROWN][BLACK],,,,118000,106200,74340,74340,37%,https://m.wconcept.co.kr/Product/306105637,https://product-image.wconcept.co.kr/productimg/image/img1/37/306105637_HG61726.jpg,더블유위크,"쿠폰,단독",Y,372,14009,4.8,01,15,2025-11-07T10:00:00,2025-11-10T10:00:00,
2025-11-17,08:21,306668436,105980,하시에,HACIE,의류,스커트,롱,146,WHIP CORD WRAP SKIRT [BLACK],[30%쿠폰][한정특가],,[30%쿠폰],172000,154800,108360,108360,37%,https://m.wconcept.co.kr/Product/306668436,https://product-image.wconcept.co.kr/productimg/image/img1/36/306668436_LG18614.jpg,더블유위크,"쿠폰,단독",Y,17,727,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,307456265,105980,하시에,HACIE,의류,스커트,미니,169,"[모찌언니,유니 PICK] CASHMERE BLENDED EMB QUILTING SKIRT [CAMEL][BLACK]",[30%쿠폰][한정특가],,[30%쿠폰],119000,113050,79135,79135,34%,https://m.wconcept.co.kr/Product/307456265,https://product-image.wconcept.co.kr/productimg/image/img1/65/307456265_JG10807.jpg,더블유위크,"쿠폰,단독",Y,1,108,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-17,08:21,303596708,105980,하시에,HACIE,가방,숄더백,숄더백,178,CRESCENT MOON BAG [5COLORS],,,,86000,81700,57190,57190,34%,https://m.wconcept.co.kr/Product/303596708,https://product-image.wconcept.co.kr/productimg/image/img1/08/303596708_JI43439.jpg,더블유위크,"쿠폰,단독",Y,152,5330,4.9,01,15,2024-01-17T10:00:00,2024-01-18T10:00:00,
