날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-03-05,08:24,308102372,105980,하시에,HACIE,전체,전체,점퍼,7,[유니 PICK] HIGH-NECK OVERSIZE SAFARI JUMPER [TAN BEIGE][GREY],[한정특가],,[한정특가],259000,233100,190443,190443,26%,https://m.wconcept.co.kr/Product/308102372,https://product-image.wconcept.co.kr/productimg/image/img1/72/308102372_LJ15437.jpg,프리쇼,"쿠폰,단독",Y,23,1395,5.0,01,15,2026-03-06T10:00:00,2026-03-09T10:00:00,
2026-03-05,08:24,308102377,105980,하시에,HACIE,전체,전체,자켓,86,[유니 PICK] CORDUROY COLLAR VINTAGE WASHED SAFARI JACKET [TAN BEIGE][CHARCOAL],[한정특가],,[한정특가],199000,169150,138196,138196,31%,https://m.wconcept.co.kr/Product/308102377,https://product-image.wconcept.co.kr/productimg/image/img1/77/308102377_HG10013.jpg,프리쇼,"쿠폰,단독",Y,24,1074,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-05,08:24,303596201,105980,하시에,HACIE,전체,전체,패딩,114,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[한정특가],,[한정특가],178000,133500,109069,109069,39%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,프리쇼,"쿠폰,단독",Y,677,15055,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-05,08:24,308102372,105980,하시에,HACIE,의류,전체,점퍼,6,[유니 PICK] HIGH-NECK OVERSIZE SAFARI JUMPER [TAN BEIGE][GREY],[한정특가],,[한정특가],259000,233100,190443,190443,26%,https://m.wconcept.co.kr/Product/308102372,https://product-image.wconcept.co.kr/productimg/image/img1/72/308102372_LJ15437.jpg,프리쇼,"쿠폰,단독",Y,23,1395,5.0,01,15,2026-03-06T10:00:00,2026-03-09T10:00:00,
2026-03-05,08:24,308102377,105980,하시에,HACIE,의류,전체,자켓,70,[유니 PICK] CORDUROY COLLAR VINTAGE WASHED SAFARI JACKET [TAN BEIGE][CHARCOAL],[한정특가],,[한정특가],199000,169150,138196,138196,31%,https://m.wconcept.co.kr/Product/308102377,https://product-image.wconcept.co.kr/productimg/image/img1/77/308102377_HG10013.jpg,프리쇼,"쿠폰,단독",Y,24,1074,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-05,08:24,303596201,105980,하시에,HACIE,의류,전체,패딩,92,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[한정특가],,[한정특가],178000,133500,109069,109069,39%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,프리쇼,"쿠폰,단독",Y,677,15055,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-05,08:24,308102372,105980,하시에,HACIE,의류,아우터,점퍼,4,[유니 PICK] HIGH-NECK OVERSIZE SAFARI JUMPER [TAN BEIGE][GREY],[한정특가],,[한정특가],259000,233100,190443,190443,26%,https://m.wconcept.co.kr/Product/308102372,https://product-image.wconcept.co.kr/productimg/image/img1/72/308102372_LJ15437.jpg,프리쇼,"쿠폰,단독",Y,23,1395,5.0,01,15,2026-03-06T10:00:00,2026-03-09T10:00:00,
2026-03-05,08:24,308102377,105980,하시에,HACIE,의류,아우터,자켓,35,[유니 PICK] CORDUROY COLLAR VINTAGE WASHED SAFARI JACKET [TAN BEIGE][CHARCOAL],[한정특가],,[한정특가],199000,169150,138196,138196,31%,https://m.wconcept.co.kr/Product/308102377,https://product-image.wconcept.co.kr/productimg/image/img1/77/308102377_HG10013.jpg,프리쇼,"쿠폰,단독",Y,24,1074,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-05,08:24,303596201,105980,하시에,HACIE,의류,아우터,패딩,49,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[한정특가],,[한정특가],178000,133500,109069,109069,39%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,프리쇼,"쿠폰,단독",Y,677,15055,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-05,08:24,306157282,105980,하시에,HACIE,의류,아우터,패딩,155,[단독기획][채랑 PICK] COZY LUSTER DOWN PUFFER JACKET [4COLORS],[한정특가],,[한정특가],365000,91250,74551,74551,80%,https://m.wconcept.co.kr/Product/306157282,https://product-image.wconcept.co.kr/productimg/image/img1/82/306157282_GG86701.jpg,,"쿠폰,단독",Y,77,2050,4.9,01,15,2025-01-26T10:00:00,2025-01-27T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 49969, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d5e6tsn3kslbrs8jopo0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/49969'}"
