날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-04-14,08:37,306105600,105980,하시에,HACIE,전체,전체,자켓,138,(3차 리오더) VOLUME FIT HIGH NECK WINDBREAKER JACKET [IVORY][BLACK],[한정특가],,[한정특가],189000,151200,133056,133056,30%,https://m.wconcept.co.kr/Product/306105600,https://product-image.wconcept.co.kr/productimg/image/img1/00/306105600_GG18684.jpg,,"쿠폰,단독",Y,60,1606,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 52420, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d63bnov3ksl3u9aeqajg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/52420'}"
2026-04-14,08:37,306105600,105980,하시에,HACIE,의류,전체,자켓,89,(3차 리오더) VOLUME FIT HIGH NECK WINDBREAKER JACKET [IVORY][BLACK],[한정특가],,[한정특가],189000,151200,133056,133056,30%,https://m.wconcept.co.kr/Product/306105600,https://product-image.wconcept.co.kr/productimg/image/img1/00/306105600_GG18684.jpg,,"쿠폰,단독",Y,60,1606,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 52420, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d63bnov3ksl3u9aeqajg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/52420'}"
2026-04-14,08:37,306105600,105980,하시에,HACIE,의류,아우터,자켓,20,(3차 리오더) VOLUME FIT HIGH NECK WINDBREAKER JACKET [IVORY][BLACK],[한정특가],,[한정특가],189000,151200,133056,133056,30%,https://m.wconcept.co.kr/Product/306105600,https://product-image.wconcept.co.kr/productimg/image/img1/00/306105600_GG18684.jpg,,"쿠폰,단독",Y,60,1606,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 52420, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d63bnov3ksl3u9aeqajg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/52420'}"
2026-04-14,08:37,308102378,105980,하시에,HACIE,의류,아우터,자켓,49,"[지인,유니 PICK](1차 리오더) OVER-FIT ALICE TWEED JACKET [IVORY][BLACK]",[한정특가],,[한정특가],239000,215100,189288,189288,21%,https://m.wconcept.co.kr/Product/308102378,https://product-image.wconcept.co.kr/productimg/image/img1/78/308102378_NH23358.jpg,,"쿠폰,단독",Y,12,1068,5.0,01,15,2026-03-23T10:00:00,2026-03-24T10:00:00,
2026-04-14,08:37,303596278,105980,하시에,HACIE,의류,아우터,패딩,136,(5차 리오더) OVERFIT QUILTED GOOSE DOWN PONCHO [4COLORS],[한정특가],,[한정특가],186000,102300,90024,90024,52%,https://m.wconcept.co.kr/Product/303596278,https://product-image.wconcept.co.kr/productimg/image/img1/78/303596278_GI62467.jpg,,"쿠폰,단독",Y,316,4485,4.9,01,15,2024-11-21T10:00:00,2024-11-22T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47290, 'profileSeqNo': 8522, 'vid': 'v0019cg00000d4pnc5n3kslfp3cd8ibg', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47290'}"
2026-04-14,08:37,302768208,105980,하시에,HACIE,의류,원피스,맥시,102,[단독](18차 리오더) AVEC HACIE COTTON LONG DRESS [IVORY][CHARCOAL],[한정특가],,[한정특가],94000,75200,66176,66176,30%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_MK45677.jpg,,"쿠폰,단독",Y,1118,14428,4.9,01,15,2025-09-15T10:00:00,2025-09-16T10:00:00,
2026-04-14,08:37,306918716,105980,하시에,HACIE,의류,원피스,미디,174,HALF ZIP-UP TUNIC DRESS [BEIGE][BLACK],[한정특가],,[한정특가],169000,126750,111540,111540,34%,https://m.wconcept.co.kr/Product/306918716,https://product-image.wconcept.co.kr/productimg/image/img1/16/306918716_LG12091.jpg,,"쿠폰,단독",Y,4,262,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-14,08:37,308102380,105980,하시에,HACIE,의류,블라우스,블라우스,182,"[경은,지인 PICK] OVER-FIT SHIRRING TIE BLOUSE [3COLORS]",[한정특가],,[한정특가],115000,97750,83087,83087,28%,https://m.wconcept.co.kr/Product/308102380,https://product-image.wconcept.co.kr/productimg/image/img1/80/308102380_GO10212.jpg,,"쿠폰,단독",Y,0,186,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-14,08:37,306918731,105980,하시에,HACIE,의류,셔츠,셔츠,50,[여름 PICK] (7차 리오더) OVERSIZE DOLMAN SLEEVE SHEER SHIRT [6COLORS],[한정특가],,[한정특가],129000,90300,76755,76755,40%,https://m.wconcept.co.kr/Product/306918731,https://product-image.wconcept.co.kr/productimg/image/img1/31/306918731_GG50144.jpg,,"쿠폰,단독",Y,129,2236,4.9,01,15,2025-08-11T10:00:00,2025-08-14T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 37311, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d2ra09vak5v2u79gi0t0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/37311'}"
2026-04-14,08:37,305707852,105980,하시에,HACIE,의류,셔츠,셔츠,137,DOUBLE CUFFS OVERSIZE SHIRT [3COLORS],[한정특가],,[한정특가],131000,91700,77945,77945,40%,https://m.wconcept.co.kr/Product/305707852,https://product-image.wconcept.co.kr/productimg/image/img1/52/305707852_GI67710.jpg,,"쿠폰,단독",Y,44,458,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
