날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-04-07,08:29,308102373,105980,하시에,HACIE,전체,전체,점퍼,178,"[경은,지인 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS]",[20%쿠폰],,[20%쿠폰],199000,169150,135320,135320,32%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GH14269.jpg,랜쇼페,"쿠폰,단독",Y,20,1444,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-04-07,08:29,308102373,105980,하시에,HACIE,의류,전체,점퍼,127,"[경은,지인 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS]",[20%쿠폰],,[20%쿠폰],199000,169150,135320,135320,32%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GH14269.jpg,랜쇼페,"쿠폰,단독",Y,20,1444,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-04-07,08:29,308102373,105980,하시에,HACIE,의류,아우터,점퍼,38,"[경은,지인 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS]",[20%쿠폰],,[20%쿠폰],199000,169150,135320,135320,32%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GH14269.jpg,랜쇼페,"쿠폰,단독",Y,20,1444,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-04-07,08:29,308102377,105980,하시에,HACIE,의류,아우터,자켓,60,"[지인,유니 PICK] (1차 리오더) CORDUROY COLLAR VINTAGE WASHED SAFARI JACKET [TAN BEIGE][CHARCOAL]",[20%쿠폰],,[20%쿠폰],199000,189050,151240,151240,24%,https://m.wconcept.co.kr/Product/308102377,https://product-image.wconcept.co.kr/productimg/image/img1/77/308102377_OG16504.jpg,랜쇼페,"쿠폰,단독",N,38,2892,4.9,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 56939, 'profileSeqNo': 4863, 'vid': 'v0019cg00000d72umtf3ksl2smj7eif0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/56939'}"
2026-04-07,08:29,308102378,105980,하시에,HACIE,의류,아우터,자켓,89,"[지인,유니 PICK](1차 리오더) OVER-FIT ALICE TWEED JACKET [IVORY][BLACK]",[20%쿠폰],,[20%쿠폰],239000,215100,172080,172080,28%,https://m.wconcept.co.kr/Product/308102378,https://product-image.wconcept.co.kr/productimg/image/img1/78/308102378_NH23358.jpg,랜쇼페,"쿠폰,단독",Y,11,719,5.0,01,15,2026-03-23T10:00:00,2026-03-24T10:00:00,
2026-04-07,08:29,303596201,105980,하시에,HACIE,의류,아우터,패딩,113,(8차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],178000,151300,121040,121040,32%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,랜쇼페,"쿠폰,단독",Y,733,15682,4.9,01,15,2026-03-24T10:00:00,2026-03-26T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-04-07,08:29,301745690,105980,하시에,HACIE,의류,원피스,맥시,88,BACKLESS PUFF-SLEEVE DRESS [Black],[20%쿠폰],,[20%쿠폰],143000,57200,45760,45760,68%,https://m.wconcept.co.kr/Product/301745690,https://product-image.wconcept.co.kr/productimg/image/img1/90/301745690.jpg,랜쇼페,"쿠폰,단독",Y,3,145,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-07,08:29,308102380,105980,하시에,HACIE,의류,블라우스,블라우스,93,"[경은,지인 PICK] OVER-FIT SHIRRING TIE BLOUSE [3COLORS]",[20%쿠폰],,[20%쿠폰],115000,97750,78200,78200,32%,https://m.wconcept.co.kr/Product/308102380,https://product-image.wconcept.co.kr/productimg/image/img1/80/308102380_GO10212.jpg,랜쇼페,"쿠폰,단독",Y,0,133,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-04-07,08:29,301482915,105980,하시에,HACIE,의류,셔츠,셔츠,147,[지인 PICK](21차 리오더) LAYERED CUFFS SHIRTS [6COLORS],[4월 펀딩],,[4월 펀딩],125000,93750,75000,75000,40%,https://m.wconcept.co.kr/Product/301482915,https://product-image.wconcept.co.kr/productimg/image/img1/15/301482915_ML12210.jpg,랜쇼페,"쿠폰,단독",N,583,9774,4.9,01,23,2026-04-01T10:00:00,2026-04-13T18:00:00,
2026-04-07,08:29,306668484,105980,하시에,HACIE,의류,셔츠,셔츠,177,(1차 리오더) OPEN COLLAR STEADY SHIRT [BUTTER YELLOW],[20%쿠폰],,[20%쿠폰],119000,95200,76160,76160,36%,https://m.wconcept.co.kr/Product/306668484,https://product-image.wconcept.co.kr/productimg/image/img1/84/306668484_GL10436.jpg,랜쇼페,"쿠폰,단독",Y,22,514,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
