날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-11-18,08:22,307593200,105980,하시에,HACIE,전체,전체,패딩,89,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[30%쿠폰][한정특가],,[30%쿠폰],459000,436050,305235,305235,34%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_MG13311.jpg,더블유위크,"쿠폰,단독",Y,1,561,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-18,08:22,301497840,105980,하시에,HACIE,전체,전체,패딩,197,FOX FUR HOODED GOOSE DOWN LONG JUMPER [BLACK - SILVER FUR][BLACK - MIDNIGHT FUR],[30%쿠폰][한정특가],,[30%쿠폰],521000,468900,328230,328230,37%,https://m.wconcept.co.kr/Product/301497840,https://product-image.wconcept.co.kr/productimg/image/img1/40/301497840_GJ51633.jpg,,"쿠폰,단독",Y,148,5584,4.8,01,15,2024-01-17T10:00:00,2024-01-18T10:00:00,
2025-11-18,08:22,307593200,105980,하시에,HACIE,의류,전체,패딩,78,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[30%쿠폰][한정특가],,[30%쿠폰],459000,436050,305235,305235,34%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_MG13311.jpg,더블유위크,"쿠폰,단독",Y,1,561,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-18,08:22,301497840,105980,하시에,HACIE,의류,전체,패딩,157,FOX FUR HOODED GOOSE DOWN LONG JUMPER [BLACK - SILVER FUR][BLACK - MIDNIGHT FUR],[30%쿠폰][한정특가],,[30%쿠폰],521000,468900,328230,328230,37%,https://m.wconcept.co.kr/Product/301497840,https://product-image.wconcept.co.kr/productimg/image/img1/40/301497840_GJ51633.jpg,,"쿠폰,단독",Y,148,5584,4.8,01,15,2024-01-17T10:00:00,2024-01-18T10:00:00,
2025-11-18,08:22,307463098,105980,하시에,HACIE,의류,전체,패딩,182,"[유니,채랑 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],389000,311200,217840,217840,44%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_IG21031.jpg,더블유위크,"쿠폰,단독",N,66,3154,5.0,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-18,08:22,307593200,105980,하시에,HACIE,의류,아우터,패딩,42,[유니 PICK] FOX FUR HOODED DRAW STRING GOOSE DOWN JUMPER [KHAKI][BLACK],[30%쿠폰][한정특가],,[30%쿠폰],459000,436050,305235,305235,34%,https://m.wconcept.co.kr/Product/307593200,https://product-image.wconcept.co.kr/productimg/image/img1/00/307593200_MG13311.jpg,더블유위크,"쿠폰,단독",Y,1,561,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-18,08:22,301497840,105980,하시에,HACIE,의류,아우터,패딩,94,FOX FUR HOODED GOOSE DOWN LONG JUMPER [BLACK - SILVER FUR][BLACK - MIDNIGHT FUR],[30%쿠폰][한정특가],,[30%쿠폰],521000,468900,328230,328230,37%,https://m.wconcept.co.kr/Product/301497840,https://product-image.wconcept.co.kr/productimg/image/img1/40/301497840_GJ51633.jpg,,"쿠폰,단독",Y,148,5584,4.8,01,15,2024-01-17T10:00:00,2024-01-18T10:00:00,
2025-11-18,08:22,307463098,105980,하시에,HACIE,의류,아우터,패딩,107,"[유니,채랑 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",[30%쿠폰][한정특가],,[30%쿠폰],389000,311200,217840,217840,44%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_IG21031.jpg,더블유위크,"쿠폰,단독",N,66,3154,5.0,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-18,08:22,306105604,105980,하시에,HACIE,의류,원피스,맥시,72,(3차 리오더) ONE BUTTON DETAIL SLEEVELESS DRESS [BLACK],[30%쿠폰][한정특가],,[30%쿠폰],159000,143100,100170,100170,37%,https://m.wconcept.co.kr/Product/306105604,https://product-image.wconcept.co.kr/productimg/image/img1/04/306105604_LG11958.jpg,더블유위크,"쿠폰,단독",N,24,2403,4.9,01,17,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-18,08:22,304291849,105980,하시에,HACIE,의류,원피스,맥시,156,COLLAR DETAIL KNIT DRESS [3COLORS],[30%쿠폰][한정특가],,[30%쿠폰],98000,88200,61740,61740,37%,https://m.wconcept.co.kr/Product/304291849,https://product-image.wconcept.co.kr/productimg/image/img1/49/304291849_NG18523.jpg,더블유위크,"쿠폰,단독",Y,153,2703,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
