날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-05-28,08:57,308564434,105980,하시에,HACIE,전체,전체,블라우스,38,[리라 PICK] COWL NECK DRAPE BLOUSE [ICE GREY][NAVY],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],99000,99000,69300,69300,30%,https://m.wconcept.co.kr/Product/308564434,https://product-image.wconcept.co.kr/productimg/image/img1/34/308564434_JN12693.jpg,,"쿠폰,단독",Y,0,1132,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-05-28,08:57,308564434,105980,하시에,HACIE,의류,전체,블라우스,26,[리라 PICK] COWL NECK DRAPE BLOUSE [ICE GREY][NAVY],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],99000,99000,69300,69300,30%,https://m.wconcept.co.kr/Product/308564434,https://product-image.wconcept.co.kr/productimg/image/img1/34/308564434_JN12693.jpg,,"쿠폰,단독",Y,0,1132,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-05-28,08:57,308564432,105980,하시에,HACIE,의류,전체,자켓,157,[리라 PICK] CREASE SILKY LINEN OVER-FIT JACKET [3COLORS],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],159000,159000,111300,111300,30%,https://m.wconcept.co.kr/Product/308564432,https://product-image.wconcept.co.kr/productimg/image/img1/32/308564432_GG11901.jpg,,"쿠폰,단독",Y,0,273,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-05-28,08:57,308564432,105980,하시에,HACIE,의류,아우터,자켓,22,[리라 PICK] CREASE SILKY LINEN OVER-FIT JACKET [3COLORS],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],159000,159000,111300,111300,30%,https://m.wconcept.co.kr/Product/308564432,https://product-image.wconcept.co.kr/productimg/image/img1/32/308564432_GG11901.jpg,,"쿠폰,단독",Y,0,273,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-05-28,08:57,306668500,105980,하시에,HACIE,의류,아우터,자켓,103,WHIP CORD TAILORED JACKET [BLACK],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],219000,164250,114975,114975,48%,https://m.wconcept.co.kr/Product/306668500,https://product-image.wconcept.co.kr/productimg/image/img1/00/306668500_LG16967.jpg,,"쿠폰,단독",Y,4,372,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-05-28,08:57,302768208,105980,하시에,HACIE,의류,원피스,맥시,104,(19차 리오더) AVEC HACIE COTTON LONG DRESS [5COLORS],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],94000,94000,65800,65800,30%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_GK20941.jpg,,"쿠폰,단독",N,1157,14834,4.9,01,17,2026-05-15T10:00:00,2026-05-18T10:00:00,
2026-05-28,08:57,308564434,105980,하시에,HACIE,의류,블라우스,블라우스,6,[리라 PICK] COWL NECK DRAPE BLOUSE [ICE GREY][NAVY],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],99000,99000,69300,69300,30%,https://m.wconcept.co.kr/Product/308564434,https://product-image.wconcept.co.kr/productimg/image/img1/34/308564434_JN12693.jpg,,"쿠폰,단독",Y,0,1132,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-05-28,08:57,308564435,105980,하시에,HACIE,의류,블라우스,블라우스,150,BUTTON DETAIL LINEN BLOUSE [WHITE][BLACK],[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],105000,105000,73500,73500,30%,https://m.wconcept.co.kr/Product/308564435,https://product-image.wconcept.co.kr/productimg/image/img1/35/308564435_GG20432.jpg,,"쿠폰,단독",Y,0,36,,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-05-28,08:57,306918731,105980,하시에,HACIE,의류,셔츠,셔츠,40,"[한빛,여민 PICK] (8차 리오더) OVERSIZE DOLMAN SLEEVE SHEER SHIRT [6COLORS]",[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],129000,129000,90300,90300,30%,https://m.wconcept.co.kr/Product/306918731,https://product-image.wconcept.co.kr/productimg/image/img1/31/306918731_LG21364.jpg,,"쿠폰,단독",Y,161,3034,4.9,01,15,2026-05-15T10:00:00,2026-05-18T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 37311, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d2ra09vak5v2u79gi0t0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/37311'}"
2026-05-28,08:57,308102383,105980,하시에,HACIE,의류,셔츠,셔츠,65,"[예지,한빛 PICK] (2차 리오더) OVERSIZE DOLMAN SLEEVE CHECK SHIRT [ORANGE CHECK][BLACK CHECK]",[48H 30%쿠폰][앵콜세일],,[48H 30%쿠폰],119000,107100,74970,74970,37%,https://m.wconcept.co.kr/Product/308102383,https://product-image.wconcept.co.kr/productimg/image/img1/83/308102383_GN10884.jpg,,"쿠폰,단독",Y,14,930,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
