날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-11-22,08:21,303596708,105980,하시에,HACIE,전체,전체,숄더백,138,CRESCENT MOON BAG [5COLORS],[30%쿠폰][한정특가],,[30%쿠폰],86000,81700,57190,57190,34%,https://m.wconcept.co.kr/Product/303596708,https://product-image.wconcept.co.kr/productimg/image/img1/08/303596708_JI43439.jpg,더블유위크,"쿠폰,단독",Y,155,5489,4.9,01,15,2024-01-17T10:00:00,2024-01-18T10:00:00,
2025-11-22,08:21,302070873,105980,하시에,HACIE,의류,전체,자켓,175,STRING DETAIL GOOSE DOWN SHORT JACKET [3COLORS],[30%쿠폰][한정특가],,[30%쿠폰],263000,170950,119665,119665,55%,https://m.wconcept.co.kr/Product/302070873,https://product-image.wconcept.co.kr/productimg/image/img1/73/302070873_GK20447.jpg,,"쿠폰,단독",Y,455,7169,4.9,01,15,2024-11-20T10:00:00,2024-11-21T10:00:00,
2025-11-22,08:21,302070873,105980,하시에,HACIE,의류,아우터,자켓,123,STRING DETAIL GOOSE DOWN SHORT JACKET [3COLORS],[30%쿠폰][한정특가],,[30%쿠폰],263000,170950,119665,119665,55%,https://m.wconcept.co.kr/Product/302070873,https://product-image.wconcept.co.kr/productimg/image/img1/73/302070873_GK20447.jpg,,"쿠폰,단독",Y,455,7169,4.9,01,15,2024-11-20T10:00:00,2024-11-21T10:00:00,
2025-11-22,08:21,307593202,105980,하시에,HACIE,의류,아우터,패딩,161,SHAWL COLLAR GOOSE DOWN COAT [IVORY][BLACK],[30%쿠폰][한정특가],,[30%쿠폰],319000,303050,212135,212135,34%,https://m.wconcept.co.kr/Product/307593202,https://product-image.wconcept.co.kr/productimg/image/img1/02/307593202_LM20213.jpg,더블유위크,"쿠폰,단독",Y,3,381,3.3,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-22,08:21,306157304,105980,하시에,HACIE,의류,아우터,패딩,162,GOOSE DOWN TRENCH COAT [BLACK],[30%쿠폰][한정특가],,[30%쿠폰],385000,288750,202125,202125,48%,https://m.wconcept.co.kr/Product/306157304,https://product-image.wconcept.co.kr/productimg/image/img1/04/306157304_GG20565.jpg,더블유위크,"쿠폰,단독",Y,11,665,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-22,08:21,301482915,105980,하시에,HACIE,의류,셔츠,셔츠,187,(20차 리오더) LAYERED CUFFS SHIRTS [5COLORS],[30%쿠폰][한정특가],,[30%쿠폰],125000,112500,78750,78750,37%,https://m.wconcept.co.kr/Product/301482915,https://product-image.wconcept.co.kr/productimg/image/img1/15/301482915_JH12859.jpg,,"쿠폰,단독",Y,583,9600,4.9,01,15,2025-06-07T10:00:00,2025-06-08T10:00:00,
2025-11-22,08:21,306105637,105980,하시에,HACIE,의류,스커트,롱,67,(11차 리오더) VINTAGE SILK LIKE CODUROY LONG SKIRT [BROWN][BLACK],[30%쿠폰][한정특가],,[30%쿠폰],118000,106200,74340,74340,37%,https://m.wconcept.co.kr/Product/306105637,https://product-image.wconcept.co.kr/productimg/image/img1/37/306105637_HG61726.jpg,더블유위크,"쿠폰,단독",Y,384,14024,4.8,01,15,2025-11-07T10:00:00,2025-11-10T10:00:00,
2025-11-22,08:21,306668436,105980,하시에,HACIE,의류,스커트,롱,140,WHIP CORD WRAP SKIRT [BLACK],[30%쿠폰][한정특가],,[30%쿠폰],172000,154800,108360,108360,37%,https://m.wconcept.co.kr/Product/306668436,https://product-image.wconcept.co.kr/productimg/image/img1/36/306668436_LG18614.jpg,더블유위크,"쿠폰,단독",Y,17,769,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-11-22,08:21,307414606,105980,하시에,HACIE,의류,데님,스트레이트진,59,[채랑 PICK] VINTAGE VELVET WIDE CURVED DENIM PANTS [3COLORS],[30%쿠폰][한정특가],,[30%쿠폰],149000,141550,99085,99085,34%,https://m.wconcept.co.kr/Product/307414606,https://product-image.wconcept.co.kr/productimg/image/img1/06/307414606_OO20253.jpg,더블유위크,"쿠폰,단독",Y,11,88,5.0,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,"{'contentType': 'STYLE_CLIP', 'id': 38629, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d31obp7ak5v5f2sq18p0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/38629'}"
2025-11-22,08:21,303596708,105980,하시에,HACIE,가방,전체,숄더백,7,CRESCENT MOON BAG [5COLORS],[30%쿠폰][한정특가],,[30%쿠폰],86000,81700,57190,57190,34%,https://m.wconcept.co.kr/Product/303596708,https://product-image.wconcept.co.kr/productimg/image/img1/08/303596708_JI43439.jpg,더블유위크,"쿠폰,단독",Y,155,5489,4.9,01,15,2024-01-17T10:00:00,2024-01-18T10:00:00,
