날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2025-12-27,08:24,306157278,105980,하시에,HACIE,전체,전체,패딩,1,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [3COLORS],,,,398000,139300,125370,125370,68%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_NI16227.jpg,연말결산,"쿠폰,단독",Y,250,7586,4.9,01,15,2025-12-19T10:00:00,2025-12-24T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 18001, 'profileSeqNo': 1047, 'vid': 'v1119cg50000curb9u7ak5velm5jh68g', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/18001'}"
2025-12-27,08:24,307463098,105980,하시에,HACIE,전체,전체,패딩,14,"[유니,채랑,지우 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",,,,389000,233400,210060,210060,46%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_GI16261.jpg,연말결산,"쿠폰,단독",Y,131,5865,4.9,01,15,2025-12-19T10:00:00,2025-12-24T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47255, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d4p8bgf3kslfgcd1nhe0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47255'}"
2025-12-27,08:24,306157323,105980,하시에,HACIE,전체,전체,패딩,39,TRENCH DETAIL GOOSE DOWN FOX FUR JACKET [BROWN][BLACK],,,,442000,287300,258570,258570,42%,https://m.wconcept.co.kr/Product/306157323,https://product-image.wconcept.co.kr/productimg/image/img1/23/306157323_GH31608.jpg,연말결산,"쿠폰,단독",Y,17,1732,4.6,01,15,2025-12-01T10:00:00,2025-12-10T18:00:00,
2025-12-27,08:24,306157278,105980,하시에,HACIE,의류,전체,패딩,1,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [3COLORS],,,,398000,139300,125370,125370,68%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_NI16227.jpg,연말결산,"쿠폰,단독",Y,250,7586,4.9,01,15,2025-12-19T10:00:00,2025-12-24T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 18001, 'profileSeqNo': 1047, 'vid': 'v1119cg50000curb9u7ak5velm5jh68g', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/18001'}"
2025-12-27,08:24,307463098,105980,하시에,HACIE,의류,전체,패딩,12,"[유니,채랑,지우 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",,,,389000,233400,210060,210060,46%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_GI16261.jpg,연말결산,"쿠폰,단독",Y,131,5865,4.9,01,15,2025-12-19T10:00:00,2025-12-24T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47255, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d4p8bgf3kslfgcd1nhe0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47255'}"
2025-12-27,08:24,306157323,105980,하시에,HACIE,의류,전체,패딩,30,TRENCH DETAIL GOOSE DOWN FOX FUR JACKET [BROWN][BLACK],,,,442000,287300,258570,258570,42%,https://m.wconcept.co.kr/Product/306157323,https://product-image.wconcept.co.kr/productimg/image/img1/23/306157323_GH31608.jpg,연말결산,"쿠폰,단독",Y,17,1732,4.6,01,15,2025-12-01T10:00:00,2025-12-10T18:00:00,
2025-12-27,08:24,306105604,105980,하시에,HACIE,의류,전체,맥시,178,(3차 리오더) ONE BUTTON DETAIL SLEEVELESS DRESS [BLACK],,,,159000,111300,100170,100170,37%,https://m.wconcept.co.kr/Product/306105604,https://product-image.wconcept.co.kr/productimg/image/img1/04/306105604_LG11958.jpg,연말결산,"쿠폰,단독",Y,39,3448,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2025-12-27,08:24,306157278,105980,하시에,HACIE,의류,아우터,패딩,1,[채랑 PICK][단독기획] HEAVY DUMPLING DOWN JUMPER [3COLORS],,,,398000,139300,125370,125370,68%,https://m.wconcept.co.kr/Product/306157278,https://product-image.wconcept.co.kr/productimg/image/img1/78/306157278_NI16227.jpg,연말결산,"쿠폰,단독",Y,250,7586,4.9,01,15,2025-12-19T10:00:00,2025-12-24T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 18001, 'profileSeqNo': 1047, 'vid': 'v1119cg50000curb9u7ak5velm5jh68g', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/18001'}"
2025-12-27,08:24,307463098,105980,하시에,HACIE,의류,아우터,패딩,8,"[유니,채랑,지우 PICK] (2차 리오더) [단독기획] FOX FUR BELTED GOOSE DOWN [3COLORS]",,,,389000,233400,210060,210060,46%,https://m.wconcept.co.kr/Product/307463098,https://product-image.wconcept.co.kr/productimg/image/img1/98/307463098_GI16261.jpg,연말결산,"쿠폰,단독",Y,131,5865,4.9,01,15,2025-12-19T10:00:00,2025-12-24T10:00:00,"{'contentType': 'STYLE_CLIP', 'id': 47255, 'profileSeqNo': 1047, 'vid': 'v1819cg00000d4p8bgf3kslfgcd1nhe0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/47255'}"
2025-12-27,08:24,306157323,105980,하시에,HACIE,의류,아우터,패딩,22,TRENCH DETAIL GOOSE DOWN FOX FUR JACKET [BROWN][BLACK],,,,442000,287300,258570,258570,42%,https://m.wconcept.co.kr/Product/306157323,https://product-image.wconcept.co.kr/productimg/image/img1/23/306157323_GH31608.jpg,연말결산,"쿠폰,단독",Y,17,1732,4.6,01,15,2025-12-01T10:00:00,2025-12-10T18:00:00,
